date,futures_id,contract_date,open,max,min,close,spread,spread_per,volume,settlement_price,open_interest,trading_session
2020-04-01,EMF,202004/202005,-0.16,-0.16,-0.16,-0.16,0.0,0.0,5,0.0,0,position
2020-04-01,EPF,202004,445.0,445.0,434.0,439.0,-13.0,-2.88,69,439.0,64,position
2020-04-01,EPF,202005,440.0,440.0,433.0,435.5,-16.0,-3.54,38,439.5,57,position
2020-04-01,EPF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,438.5,3,position
2020-04-01,EPF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,439.0,0,position
2020-04-01,EPF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,439.5,0,position
2020-04-01,EPF,202004/202005,-0.49,0.02,-0.5,-0.01,0.0,0.0,32,0.0,0,position
2020-04-01,ERF,202004,0.0,0.0,0.0,0.0,0.0,0.0,0,41.9,11,position
2020-04-01,ERF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,41.85,2,position
2020-04-01,ERF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,42.0,0,position
2020-04-01,ERF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,42.2,0,position
2020-04-01,ERF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,42.1,0,position
2020-04-01,EY1,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,5.38,1,position
2020-04-01,EYF,202004,5.21,5.5,5.21,5.5,0.29,5.57,40,5.41,70,position
2020-04-01,EYF,202005,5.2,5.32,5.2,5.32,0.12,2.31,40,5.32,56,position
2020-04-01,EYF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,5.38,0,position
2020-04-01,EYF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,5.39,0,position
2020-04-01,EYF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,5.41,0,position
2020-04-01,FEF,202004,26.0,26.0,24.6,24.75,-1.6,-6.07,316,24.75,503,position
2020-04-01,FEF,202005,25.3,25.3,24.5,24.85,-1.55,-5.87,47,24.85,53,position
2020-04-01,FEF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,24.5,6,position
2020-04-01,FEF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,25.55,0,position
2020-04-01,FEF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,25.4,0,position
2020-04-01,FFF,202004,199.5,202.5,197.5,201.0,1.5,0.75,290,201.0,335,position
2020-04-01,FFF,202005,200.0,201.0,199.0,200.0,1.5,0.76,7,200.0,16,position
2020-04-01,FFF,202006,200.0,200.5,200.0,200.5,1.0,0.5,2,200.5,6,position
2020-04-01,FFF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,199.0,5,position
2020-04-01,FFF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,201.0,0,position
2020-04-01,FGF,202004,0.0,0.0,0.0,0.0,0.0,0.0,0,290.0,5,position
2020-04-01,FGF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,289.5,2,position
2020-04-01,FGF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,292.5,0,position
2020-04-01,FGF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,291.5,0,position
2020-04-01,FGF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,292.0,0,position
2020-04-01,FKF,202004,30.6,30.8,30.45,30.45,0.0,0.0,19,30.45,225,position
2020-04-01,FKF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,30.2,18,position
2020-04-01,FKF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,30.3,4,position
2020-04-01,FKF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,30.85,1,position
2020-04-01,FKF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,30.65,2,position
2020-04-01,FQF,202004,41.15,41.45,41.15,41.25,0.25,0.61,12,41.25,121,position
2020-04-01,FQF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,40.95,18,position
2020-04-01,FQF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,41.7,4,position
2020-04-01,FQF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,41.85,0,position
2020-04-01,FQF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,41.75,0,position
2020-04-01,FRF,202004,119.5,120.0,118.5,119.0,-0.5,-0.42,44,119.0,183,position
2020-04-01,FRF,202005,119.5,119.5,119.5,119.5,0.5,0.42,1,119.5,43,position
2020-04-01,FRF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,118.0,9,position
2020-04-01,FRF,202009,119.5,119.5,119.5,119.5,0.0,0.0,1,119.5,3,position
2020-04-01,FRF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,120.5,0,position
2020-04-01,FTF,202004,31.15,31.85,30.6,31.85,0.55,1.76,1955,31.8,951,position
2020-04-01,FTF,202005,31.2,31.65,30.75,31.65,0.45,1.44,126,31.65,333,position
2020-04-01,FTF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,31.5,57,position
2020-04-01,FTF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,31.8,0,position
2020-04-01,FTF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,31.8,0,position
2020-04-01,FTF,202004/202005,-0.08,-0.08,-0.11,-0.11,0.0,0.0,26,0.0,0,position
2020-04-01,FVF,202004,8.33,8.44,8.33,8.34,0.15,1.83,17,8.34,101,position
2020-04-01,FVF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,8.4,143,position
2020-04-01,FVF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,8.45,6,position
2020-04-01,FVF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,8.25,0,position
2020-04-01,FVF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,8.3,0,position
2020-04-01,FWF,202004,11.55,11.65,11.25,11.4,-0.25,-2.15,124,11.4,664,position
2020-04-01,FWF,202005,11.5,11.6,11.25,11.25,-0.35,-3.02,53,11.35,130,position
2020-04-01,FWF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,11.5,2,position
2020-04-01,FWF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,11.3,0,position
2020-04-01,FWF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,11.4,0,position
2020-04-01,FWF,202004/202005,-0.04,-0.04,-0.06,-0.06,0.0,0.0,12,0.0,0,position
2020-04-01,FYF,202004,17.7,18.0,17.65,18.0,0.4,2.27,48,18.0,102,position
2020-04-01,FYF,202005,17.55,17.55,17.55,17.55,-0.15,-0.85,1,17.9,17,position
2020-04-01,FYF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,18.05,2,position
2020-04-01,FYF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,18.05,0,position
2020-04-01,FYF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,18.05,0,position
2020-04-01,FZF,202004,11.4,11.55,11.25,11.5,0.05,0.44,537,11.5,832,position
2020-04-01,FZF,202005,11.3,11.5,11.3,11.5,0.15,1.32,13,11.5,150,position
2020-04-01,FZF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,11.4,20,position
2020-04-01,FZF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,11.55,0,position
2020-04-01,FZF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,11.55,0,position
2020-04-01,FZF,202004/202005,-0.04,-0.04,-0.04,-0.04,0.0,0.0,11,0.0,0,position
2020-04-01,G2F,202004,4835.0,4853.0,4813.0,4853.0,71.0,1.48,134,4853.0,163,position
2020-04-01,G2F,202005,4801.0,4809.0,4778.0,4809.0,61.0,1.28,174,4809.0,48,position
2020-04-01,G2F,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,4885.0,0,position
2020-04-01,G2F,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,4741.0,0,position
2020-04-01,G2F,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,4730.0,0,position
2020-04-01,G2F,202103,0.0,0.0,0.0,0.0,0.0,0.0,0,4655.0,0,position
2020-04-01,GAF,202004,36.55,36.95,36.55,36.95,0.0,0.0,4,36.95,57,position
2020-04-01,GAF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,36.9,27,position
2020-04-01,GAF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,36.8,0,position
2020-04-01,GAF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,36.7,0,position
2020-04-01,GAF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,36.9,0,position
2020-04-01,GCF,202004,49.5,49.5,49.3,49.3,0.25,0.51,3,48.8,106,position
2020-04-01,GCF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,48.7,17,position
2020-04-01,GCF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,48.65,0,position
2020-04-01,GCF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,48.65,0,position
2020-04-01,GCF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,49.5,0,position
2020-04-01,GDF,202004,1595.4,1606.7,1592.8,1606.7,-24.7,-1.51,33,1606.7,114,position
2020-04-01,GDF,202004,1612.6,1623.4,1611.7,1614.0,-17.4,-1.07,56,0.0,0,after_market
2020-04-01,GDF,202006,1597.3,1608.6,1594.7,1608.6,-25.3,-1.55,35,1608.6,46,position
2020-04-01,GDF,202006,1611.4,1622.1,1611.4,1621.2,-12.7,-0.78,42,0.0,0,after_market
2020-04-01,GDF,202008,0.0,0.0,0.0,0.0,0.0,0.0,0,1611.5,0,position
2020-04-01,GDF,202008,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-04-01,GDF,202010,0.0,0.0,0.0,0.0,0.0,0.0,0,1620.0,0,position
2020-04-01,GDF,202010,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-04-01,GDF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,1630.2,0,position
2020-04-01,GDF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-04-01,GDF,202102,0.0,0.0,0.0,0.0,0.0,0.0,0,1648.9,0,position
2020-04-01,GDF,202102,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,after_market
2020-04-01,GHF,202004,51.0,53.1,49.9,52.0,0.8,1.56,1276,52.0,492,position
2020-04-01,GHF,202005,52.0,53.0,50.7,52.2,1.2,2.35,82,52.2,59,position
2020-04-01,GHF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,51.9,1,position
2020-04-01,GHF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,51.8,2,position
2020-04-01,GHF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,52.6,0,position
2020-04-01,GHF,202004/202005,-0.13,-0.11,-0.13,-0.12,0.0,0.0,33,0.0,0,position
2020-04-01,GIF,202004,89.3,91.1,88.1,89.1,0.5,0.56,691,89.1,211,position
2020-04-01,GIF,202005,89.0,90.4,88.1,88.1,-0.1,-0.11,17,88.8,32,position
2020-04-01,GIF,202006,90.0,90.0,90.0,90.0,1.8,2.04,1,90.0,2,position
2020-04-01,GIF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,90.8,1,position
2020-04-01,GIF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,91.2,0,position
2020-04-01,GIF,202004/202005,-0.39,-0.39,-0.41,-0.41,0.0,0.0,7,0.0,0,position
2020-04-01,GJF,202004,216.0,218.5,209.0,212.5,-6.0,-2.75,302,212.5,349,position
2020-04-01,GJF,202005,216.0,217.5,211.0,213.0,-5.0,-2.29,121,213.0,447,position
2020-04-01,GJF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,212.5,0,position
2020-04-01,GJF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,213.5,0,position
2020-04-01,GJF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,215.0,0,position
2020-04-01,GJF,202004/202005,0.25,0.25,-0.01,-0.01,0.0,0.0,114,0.0,0,position
2020-04-01,GLF,202004,29.4,29.75,29.35,29.7,0.6,2.06,107,29.7,416,position
2020-04-01,GLF,202005,29.3,29.5,29.3,29.4,0.35,1.2,45,29.65,64,position
2020-04-01,GLF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,29.7,6,position
2020-04-01,GLF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,30.2,0,position
2020-04-01,GLF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,30.15,0,position
2020-04-01,GLF,202004/202005,-0.1,-0.1,-0.1,-0.1,0.0,0.0,8,0.0,0,position
2020-04-01,GMF,202004,23.1,25.15,23.1,25.0,0.45,1.83,46,25.0,105,position
2020-04-01,GMF,202005,24.9,25.0,24.8,24.95,0.4,1.63,20,24.95,24,position
2020-04-01,GMF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,24.85,2,position
2020-04-01,GMF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,24.95,1,position
2020-04-01,GMF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,1,position
2020-04-01,GNF,202004,8.64,8.82,8.61,8.82,0.12,1.38,33,8.82,245,position
2020-04-01,GNF,202005,8.76,8.76,8.76,8.76,0.21,2.46,5,8.76,21,position
2020-04-01,GNF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,8.86,1,position
2020-04-01,GNF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,8.97,1,position
2020-04-01,GNF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,8.87,0,position
2020-04-01,GOF,202004,164.5,165.0,164.0,164.5,-0.5,-0.3,24,164.5,86,position
2020-04-01,GOF,202005,165.0,0.0,0.0,165.0,0.0,0.0,3,164.5,13,position
2020-04-01,GOF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,165.5,10,position
2020-04-01,GOF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,164.0,0,position
2020-04-01,GOF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,163.0,0,position
2020-04-01,GOF,202004/202005,-0.6,-0.6,-0.6,-0.6,0.0,0.0,3,0.0,0,position
2020-04-01,GRF,202004,30.15,30.25,29.8,30.15,0.0,0.0,241,30.15,361,position
2020-04-01,GRF,202005,29.8,29.95,29.8,29.95,0.05,0.17,25,29.95,92,position
2020-04-01,GRF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,30.25,12,position
2020-04-01,GRF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,30.1,0,position
2020-04-01,GRF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,30.45,0,position
2020-04-01,GRF,202004/202005,-0.18,-0.18,-0.18,-0.18,0.0,0.0,3,0.0,0,position
2020-04-01,GTF,202004,117.0,118.35,116.7,118.35,2.1,1.81,16,117.95,106,position
2020-04-01,GTF,202005,116.25,116.7,115.85,115.85,0.4,0.35,6,115.85,6,position
2020-04-01,GTF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,118.1,0,position
2020-04-01,GTF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,113.6,0,position
2020-04-01,GTF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,114.15,0,position
2020-04-01,GTF,202103,0.0,0.0,0.0,0.0,0.0,0.0,0,111.5,0,position
2020-04-01,GUF,202004,78.1,79.9,77.1,78.7,0.4,0.51,2137,78.7,500,position
2020-04-01,GUF,202005,78.3,79.2,78.2,78.4,0.0,0.0,1202,78.4,321,position
2020-04-01,GUF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,78.8,1,position
2020-04-01,GUF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,78.6,0,position
2020-04-01,GUF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,79.1,0,position
2020-04-01,GUF,202004/202005,-0.19,-0.09,-0.41,-0.31,0.0,0.0,1159,0.0,0,position
2020-04-01,GWF,202004,83.4,85.2,82.3,84.7,1.0,1.19,1108,84.7,726,position
2020-04-01,GWF,202005,83.2,85.2,83.2,84.8,1.1,1.31,365,84.8,536,position
2020-04-01,GWF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,85.0,0,position
2020-04-01,GWF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,84.8,0,position
2020-04-01,GWF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,85.6,0,position
2020-04-01,GWF,202004/202005,-0.04,0.12,-0.04,0.09,0.0,0.0,184,0.0,0,position
2020-04-01,GXF,202004,194.5,201.0,194.0,200.0,5.0,2.56,588,200.0,544,position
2020-04-01,GXF,202005,199.0,199.0,199.0,199.0,4.0,2.05,2,199.0,18,position
2020-04-01,GXF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,201.0,4,position
2020-04-01,GXF,202009,197.0,197.0,197.0,197.0,4.5,2.34,2,197.0,1,position
2020-04-01,GXF,202012,195.0,195.0,195.0,195.0,-1.5,-0.76,2,201.5,2,position
2020-04-01,GXF,202004/202012,-2.99,-2.99,-2.99,-2.99,0.0,0.0,1,0.0,0,position
2020-04-01,GZF,202004,13.45,13.6,13.4,13.4,0.0,0.0,38,13.4,172,position
2020-04-01,GZF,202005,13.45,13.55,13.3,13.3,-0.05,-0.37,13,13.3,22,position
2020-04-01,GZF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,13.6,0,position
2020-04-01,GZF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,13.7,0,position
2020-04-01,GZF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,13.65,0,position
2020-04-01,HAF,202004,6.52,6.64,6.52,6.6,0.05,0.76,36,6.6,44,position
2020-04-01,HAF,202005,6.5,6.63,6.49,6.6,0.09,1.38,24,6.6,30,position
2020-04-01,HAF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,6.61,0,position
2020-04-01,HAF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,6.62,0,position
2020-04-01,HAF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,6.64,1,position
2020-04-01,HBF,202004,160.5,162.5,157.0,160.0,-0.5,-0.31,2047,160.0,833,position
2020-04-01,HBF,202005,160.0,161.0,159.0,161.0,2.0,1.26,26,161.0,182,position
2020-04-01,HBF,202006,160.5,160.5,160.5,160.5,0.5,0.31,2,160.5,135,position
2020-04-01,HBF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,157.5,22,position
2020-04-01,HBF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,158.5,0,position
2020-04-01,HBF,202004/202005,-0.56,-0.49,-0.56,-0.49,0.0,0.0,18,0.0,0,position
2020-04-01,HCF,202004,28.4,28.8,28.1,28.8,0.35,1.23,845,28.8,942,position
2020-04-01,HCF,202005,28.4,28.8,28.2,28.8,0.35,1.23,100,28.8,321,position
2020-04-01,HCF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,28.9,18,position
2020-04-01,HCF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,29.45,1,position
2020-04-01,HCF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,29.55,5,position
2020-04-01,HCF,202004/202005,-0.06,-0.04,-0.06,-0.04,0.0,0.0,50,0.0,0,position
2020-04-01,HHF,202004,5.81,5.86,5.81,5.86,0.08,1.38,17,5.86,384,position
2020-04-01,HHF,202005,5.8,5.88,5.8,5.85,0.05,0.86,24,5.85,121,position
2020-04-01,HHF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,5.9,60,position
2020-04-01,HHF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,5.79,0,position
2020-04-01,HHF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,5.87,0,position
2020-04-01,HIF,202004,22.75,22.95,22.6,22.7,-0.25,-1.09,79,22.7,126,position
2020-04-01,HIF,202005,22.8,22.9,22.7,22.7,-0.15,-0.66,10,22.7,259,position
2020-04-01,HIF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,22.65,5,position
2020-04-01,HIF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,22.55,0,position
2020-04-01,HIF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,22.65,0,position
2020-04-01,HLF,202004,40.1,40.35,40.05,40.05,-0.25,-0.62,12,40.05,224,position
2020-04-01,HLF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,39.8,30,position
2020-04-01,HLF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,39.7,48,position
2020-04-01,HLF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,40.65,9,position
2020-04-01,HLF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,40.55,1,position
2020-04-01,HOF,202004,0.0,0.0,0.0,0.0,0.0,0.0,0,82.1,82,position
2020-04-01,HOF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,81.7,10,position
2020-04-01,HOF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,84.2,0,position
2020-04-01,HOF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,84.6,0,position
2020-04-01,HOF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,84.8,0,position
2020-04-01,HS1,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,9.05,10,position
2020-04-01,HSF,202004,8.8,9.09,8.76,9.09,0.21,2.36,321,9.09,2423,position
2020-04-01,HSF,202005,8.75,8.99,8.75,8.99,0.21,2.39,161,8.99,718,position
2020-04-01,HSF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,9.05,153,position
2020-04-01,HSF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,8.87,68,position
2020-04-01,HSF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,9.16,4,position
2020-04-01,HSF,202004/202005,-0.1,-0.1,-0.12,-0.12,0.0,0.0,122,0.0,0,position
2020-04-01,HYF,202004,17.0,17.4,17.0,17.2,0.35,2.08,19,17.2,272,position
2020-04-01,HYF,202005,17.1,17.35,17.1,17.35,0.5,2.97,13,17.35,81,position
2020-04-01,HYF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,17.15,5,position
2020-04-01,HYF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,17.3,15,position
2020-04-01,HYF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,17.2,12,position
2020-04-01,HYF,202004/202005,-0.06,-0.06,-0.06,-0.06,0.0,0.0,10,0.0,0,position
2020-04-01,IAF,202004,9.6,9.64,9.55,9.55,-0.23,-2.35,69,9.55,434,position
2020-04-01,IAF,202005,9.56,9.56,9.46,9.55,-0.16,-1.65,76,9.55,90,position
2020-04-01,IAF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,9.62,309,position
2020-04-01,IAF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,9.72,248,position
2020-04-01,IAF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,9.73,130,position
2020-04-01,IAF,202004/202005,-0.12,-0.12,-0.12,-0.12,0.0,0.0,16,0.0,0,position
2020-04-01,IHF,202004,0.0,0.0,0.0,0.0,0.0,0.0,0,12.75,60,position
2020-04-01,IHF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,12.75,2,position
2020-04-01,IHF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,12.7,0,position
2020-04-01,IHF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,12.7,0,position
2020-04-01,IHF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,12.85,0,position
2020-04-01,IIF,202004,28.35,28.85,28.3,28.8,0.6,2.13,40,28.8,118,position
2020-04-01,IIF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,28.65,18,position
2020-04-01,IIF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,28.9,1,position
2020-04-01,IIF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,28.9,1,position
2020-04-01,IIF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,29.15,0,position
2020-04-01,IJF,202004,3805.0,3805.0,3805.0,3805.0,-15.0,-0.39,6,3745.0,21,position
2020-04-01,IJF,202005,3800.0,3800.0,3800.0,3800.0,-5.0,-0.13,6,3770.0,55,position
2020-04-01,IJF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,3725.0,0,position
2020-04-01,IJF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,3810.0,0,position
2020-04-01,IJF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,3820.0,0,position
2020-04-01,IJF,202004/202005,2.0,2.0,2.0,2.0,0.0,0.0,5,0.0,0,position
2020-04-01,IMF,202004,60.3,62.3,60.2,61.5,0.5,0.82,620,61.5,557,position
2020-04-01,IMF,202005,60.8,61.8,60.8,61.2,0.5,0.82,17,61.2,99,position
2020-04-01,IMF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,61.5,81,position
2020-04-01,IMF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,61.6,7,position
2020-04-01,IMF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,62.5,0,position
2020-04-01,IMF,202004/202005,-0.41,-0.4,-0.41,-0.4,0.0,0.0,7,0.0,0,position
2020-04-01,IOF,202004,172.0,175.5,172.0,173.5,1.0,0.58,487,173.5,581,position
2020-04-01,IOF,202005,171.5,174.5,171.5,174.0,2.0,1.16,175,174.0,562,position
2020-04-01,IOF,202006,171.0,174.0,171.0,174.0,1.5,0.87,2,174.0,184,position
2020-04-01,IOF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,171.0,0,position
2020-04-01,IOF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,174.5,0,position
2020-04-01,IOF,202004/202005,-0.34,-0.01,-0.34,-0.14,0.0,0.0,172,0.0,0,position
2020-04-01,IPF,202004,35.5,36.5,35.4,36.5,0.7,1.96,10,36.5,90,position
2020-04-01,IPF,202005,0.0,0.0,0.0,0.0,0.0,0.0,0,36.4,10,position
2020-04-01,IPF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,36.6,5,position
2020-04-01,IPF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,36.65,0,position
2020-04-01,IPF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,36.6,0,position
2020-04-01,IQF,202004,34.0,34.15,33.5,33.5,-0.35,-1.03,65,33.5,272,position
2020-04-01,IQF,202005,33.8,33.85,33.35,33.4,-0.25,-0.74,75,33.4,95,position
2020-04-01,IQF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,33.6,0,position
2020-04-01,IQF,202009,0.0,0.0,0.0,0.0,0.0,0.0,0,33.75,1,position
2020-04-01,IQF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,33.85,0,position
2020-04-01,IQF,202004/202005,-0.26,-0.25,-0.31,-0.31,0.0,0.0,13,0.0,0,position
2020-04-01,IRF,202004,31.9,32.05,31.3,31.65,-0.5,-1.56,2530,31.7,1205,position
2020-04-01,IRF,202005,31.5,31.8,31.35,31.55,-0.45,-1.41,167,31.55,311,position
2020-04-01,IRF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,31.5,231,position
2020-04-01,IRF,202009,31.95,0.0,0.0,31.95,0.0,0.0,1,31.5,212,position
2020-04-01,IRF,202012,0.0,0.0,0.0,0.0,0.0,0.0,0,31.9,0,position
2020-04-01,IRF,202004/202005,-0.12,-0.12,-0.13,-0.13,0.0,0.0,40,0.0,0,position
2020-04-01,IRF,202005/202009,-0.24,-0.24,-0.24,-0.24,0.0,0.0,1,0.0,0,position
2020-04-01,ITF,202004,43.9,44.15,43.3,44.15,0.25,0.57,123,44.15,200,position
2020-04-01,ITF,202005,43.65,0.0,0.0,43.65,0.0,0.0,13,43.9,42,position
2020-04-01,ITF,202006,0.0,0.0,0.0,0.0,0.0,0.0,0,44.55,2,position
