date,stock_id,buy,name,sell
2019-01-30,2330,33473378,Foreign_Investor,45772593
2019-01-30,2330,0,Foreign_Dealer_Self,0
2019-01-30,2330,161000,Investment_Trust,310000
2019-01-30,2330,450000,Dealer_self,42000
2019-01-30,2330,199000,Dealer_Hedging,114000
2019-02-11,2330,74928232,Foreign_Investor,45381859
2019-02-11,2330,0,Foreign_Dealer_Self,0
2019-02-11,2330,424000,Investment_Trust,94000
2019-02-11,2330,238000,Dealer_self,497000
2019-02-11,2330,126000,Dealer_Hedging,879000
2019-02-12,2330,26643361,Foreign_Investor,11540774
2019-02-12,2330,0,Foreign_Dealer_Self,0
2019-02-12,2330,1226000,Investment_Trust,293000
2019-02-12,2330,100000,Dealer_self,166000
2019-02-12,2330,96000,Dealer_Hedging,93000
2019-02-13,2330,24409522,Foreign_Investor,12698036
2019-02-13,2330,0,Foreign_Dealer_Self,0
2019-02-13,2330,50000,Investment_Trust,602000
2019-02-13,2330,98000,Dealer_self,26000
2019-02-13,2330,210000,Dealer_Hedging,345000
2019-02-14,2330,18838207,Foreign_Investor,18057469
2019-02-14,2330,0,Foreign_Dealer_Self,0
2019-02-14,2330,0,Investment_Trust,565000
2019-02-14,2330,277000,Dealer_self,21000
2019-02-14,2330,351000,Dealer_Hedging,195000
2019-02-15,2330,20463160,Foreign_Investor,16952928
2019-02-15,2330,0,Foreign_Dealer_Self,0
2019-02-15,2330,0,Investment_Trust,393000
2019-02-15,2330,15000,Dealer_self,174000
2019-02-15,2330,51000,Dealer_Hedging,360000
2019-02-18,2330,14709000,Foreign_Investor,8021000
2019-02-18,2330,0,Foreign_Dealer_Self,0
2019-02-18,2330,153000,Investment_Trust,95000
2019-02-18,2330,33000,Dealer_self,715000
2019-02-18,2330,399000,Dealer_Hedging,117000
2019-02-19,2330,12958978,Foreign_Investor,13603300
2019-02-19,2330,0,Foreign_Dealer_Self,0
2019-02-19,2330,325000,Investment_Trust,62000
2019-02-19,2330,62000,Dealer_self,121000
2019-02-19,2330,121000,Dealer_Hedging,146000
2019-02-20,2330,26348508,Foreign_Investor,13977444
2019-02-20,2330,0,Foreign_Dealer_Self,0
2019-02-20,2330,559000,Investment_Trust,15000
2019-02-20,2330,40000,Dealer_self,67000
2019-02-20,2330,475000,Dealer_Hedging,165000
2019-02-21,2330,28664884,Foreign_Investor,13984796
2019-02-21,2330,0,Foreign_Dealer_Self,0
2019-02-21,2330,57000,Investment_Trust,72000
2019-02-21,2330,93000,Dealer_self,226000
2019-02-21,2330,795000,Dealer_Hedging,485000
2019-02-22,2330,19757181,Foreign_Investor,14803350
2019-02-22,2330,0,Foreign_Dealer_Self,0
2019-02-22,2330,230000,Investment_Trust,170000
2019-02-22,2330,20000,Dealer_self,314000
2019-02-22,2330,62000,Dealer_Hedging,665000
2019-02-25,2330,20670114,Foreign_Investor,15443415
2019-02-25,2330,0,Foreign_Dealer_Self,0
2019-02-25,2330,148000,Investment_Trust,24230
2019-02-25,2330,109000,Dealer_self,57000
2019-02-25,2330,160000,Dealer_Hedging,143000
2019-02-26,2330,20005821,Foreign_Investor,15058177
2019-02-26,2330,0,Foreign_Dealer_Self,0
2019-02-26,2330,12000,Investment_Trust,232000
2019-02-26,2330,277000,Dealer_self,149000
2019-02-26,2330,329000,Dealer_Hedging,386000
2019-02-27,2330,34264501,Foreign_Investor,31414567
2019-02-27,2330,0,Foreign_Dealer_Self,0
2019-02-27,2330,147000,Investment_Trust,331000
2019-02-27,2330,40000,Dealer_self,246000
2019-02-27,2330,99000,Dealer_Hedging,286000
2019-03-04,2330,35157681,Foreign_Investor,33525725
2019-03-04,2330,0,Foreign_Dealer_Self,0
2019-03-04,2330,0,Investment_Trust,507230
2019-03-04,2330,442000,Dealer_self,48000
2019-03-04,2330,576000,Dealer_Hedging,345750
2019-03-05,2330,13633880,Foreign_Investor,14308166
2019-03-05,2330,0,Foreign_Dealer_Self,0
2019-03-05,2330,0,Investment_Trust,180000
2019-03-05,2330,300000,Dealer_self,343000
2019-03-05,2330,485000,Dealer_Hedging,80000
2019-03-06,2330,11538507,Foreign_Investor,9622506
2019-03-06,2330,0,Foreign_Dealer_Self,0
2019-03-06,2330,8000,Investment_Trust,30000
2019-03-06,2330,5000,Dealer_self,1043000
2019-03-06,2330,363000,Dealer_Hedging,148000
2019-03-07,2330,11678710,Foreign_Investor,11650133
2019-03-07,2330,0,Foreign_Dealer_Self,0
2019-03-07,2330,13000,Investment_Trust,102000
2019-03-07,2330,20000,Dealer_self,112000
2019-03-07,2330,31000,Dealer_Hedging,737000
2019-03-08,2330,8121394,Foreign_Investor,17420783
2019-03-08,2330,0,Foreign_Dealer_Self,0
2019-03-08,2330,46000,Investment_Trust,681000
2019-03-08,2330,155000,Dealer_self,88000
2019-03-08,2330,250000,Dealer_Hedging,97000
2019-03-11,2330,22982519,Foreign_Investor,30941575
2019-03-11,2330,0,Foreign_Dealer_Self,0
2019-03-11,2330,0,Investment_Trust,219000
2019-03-11,2330,624000,Dealer_self,185000
2019-03-11,2330,305000,Dealer_Hedging,278000
2019-03-12,2330,19632040,Foreign_Investor,13614095
2019-03-12,2330,0,Foreign_Dealer_Self,0
2019-03-12,2330,0,Investment_Trust,42000
2019-03-12,2330,332000,Dealer_self,99000
2019-03-12,2330,175000,Dealer_Hedging,142000
2019-03-13,2330,17142344,Foreign_Investor,10438878
2019-03-13,2330,0,Foreign_Dealer_Self,0
2019-03-13,2330,261000,Investment_Trust,207000
2019-03-13,2330,92000,Dealer_self,279000
2019-03-13,2330,30000,Dealer_Hedging,587000
2019-03-14,2330,11088868,Foreign_Investor,12161928
2019-03-14,2330,0,Foreign_Dealer_Self,0
2019-03-14,2330,70000,Investment_Trust,0
2019-03-14,2330,133000,Dealer_self,464000
2019-03-14,2330,252000,Dealer_Hedging,126000
2019-03-15,2330,30573000,Foreign_Investor,19847623
2019-03-15,2330,0,Foreign_Dealer_Self,0
2019-03-15,2330,18000,Investment_Trust,436000
2019-03-15,2330,41000,Dealer_self,434000
2019-03-15,2330,150000,Dealer_Hedging,286000
2019-03-18,2330,22769334,Foreign_Investor,7839000
2019-03-18,2330,0,Foreign_Dealer_Self,0
2019-03-18,2330,45000,Investment_Trust,110000
2019-03-18,2330,105000,Dealer_self,13000
2019-03-18,2330,483000,Dealer_Hedging,172000
2019-03-19,2330,9463293,Foreign_Investor,8881716
2019-03-19,2330,0,Foreign_Dealer_Self,0
2019-03-19,2330,42000,Investment_Trust,99000
2019-03-19,2330,17000,Dealer_self,39000
2019-03-19,2330,286000,Dealer_Hedging,30000
2019-03-20,2330,18125000,Foreign_Investor,11788200
2019-03-20,2330,0,Foreign_Dealer_Self,0
2019-03-20,2330,37000,Investment_Trust,0
2019-03-20,2330,246000,Dealer_self,104000
2019-03-20,2330,200000,Dealer_Hedging,123000
2019-03-21,2330,21504985,Foreign_Investor,10834256
2019-03-21,2330,0,Foreign_Dealer_Self,0
2019-03-21,2330,0,Investment_Trust,64000
2019-03-21,2330,150000,Dealer_self,60000
2019-03-21,2330,123000,Dealer_Hedging,221000
2019-03-22,2330,16147452,Foreign_Investor,8748104
2019-03-22,2330,0,Foreign_Dealer_Self,0
2019-03-22,2330,291000,Investment_Trust,9228
2019-03-22,2330,322000,Dealer_self,125000
2019-03-22,2330,37000,Dealer_Hedging,547000
2019-03-25,2330,8600000,Foreign_Investor,12195554
2019-03-25,2330,0,Foreign_Dealer_Self,0
2019-03-25,2330,10000,Investment_Trust,159000
2019-03-25,2330,97000,Dealer_self,120000
2019-03-25,2330,85000,Dealer_Hedging,598000
2019-03-26,2330,16243921,Foreign_Investor,13927358
2019-03-26,2330,0,Foreign_Dealer_Self,0
2019-03-26,2330,11000,Investment_Trust,116000
2019-03-26,2330,58000,Dealer_self,78000
2019-03-26,2330,94000,Dealer_Hedging,159000
2019-03-27,2330,14861466,Foreign_Investor,19196554
2019-03-27,2330,0,Foreign_Dealer_Self,0
2019-03-27,2330,365000,Investment_Trust,14000
2019-03-27,2330,422000,Dealer_self,218000
2019-03-27,2330,710000,Dealer_Hedging,19000
2019-03-28,2330,11311540,Foreign_Investor,11400384
2019-03-28,2330,0,Foreign_Dealer_Self,0
2019-03-28,2330,12000,Investment_Trust,12000
2019-03-28,2330,10000,Dealer_self,293000
2019-03-28,2330,214000,Dealer_Hedging,86000
2019-03-29,2330,27305875,Foreign_Investor,23734541
2019-03-29,2330,0,Foreign_Dealer_Self,0
2019-03-29,2330,17000,Investment_Trust,293000
2019-03-29,2330,60000,Dealer_self,116000
2019-03-29,2330,155000,Dealer_Hedging,631000
2019-04-01,2330,26776665,Foreign_Investor,14506267
2019-04-01,2330,0,Foreign_Dealer_Self,0
2019-04-01,2330,331000,Investment_Trust,1860
2019-04-01,2330,255000,Dealer_self,9000
2019-04-01,2330,647997,Dealer_Hedging,130000
2019-04-02,2330,17758738,Foreign_Investor,11343673
2019-04-02,2330,0,Foreign_Dealer_Self,0
2019-04-02,2330,143000,Investment_Trust,113000
2019-04-02,2330,215000,Dealer_self,8000
2019-04-02,2330,465000,Dealer_Hedging,58000
2019-04-03,2330,23727263,Foreign_Investor,18889075
2019-04-03,2330,0,Foreign_Dealer_Self,0
2019-04-03,2330,32000,Investment_Trust,67000
2019-04-03,2330,362000,Dealer_self,200000
2019-04-03,2330,19000,Dealer_Hedging,352000
2019-04-08,2330,39256999,Foreign_Investor,17910313
2019-04-08,2330,0,Foreign_Dealer_Self,0
2019-04-08,2330,259000,Investment_Trust,0
2019-04-08,2330,202000,Dealer_self,122000
2019-04-08,2330,236000,Dealer_Hedging,423000
2019-04-09,2330,17914693,Foreign_Investor,13680947
2019-04-09,2330,0,Foreign_Dealer_Self,0
2019-04-09,2330,184000,Investment_Trust,148000
2019-04-09,2330,127000,Dealer_self,113000
2019-04-09,2330,185000,Dealer_Hedging,185000
2019-04-10,2330,25994915,Foreign_Investor,28027948
2019-04-10,2330,0,Foreign_Dealer_Self,0
2019-04-10,2330,67000,Investment_Trust,50000
2019-04-10,2330,1611000,Dealer_self,0
2019-04-10,2330,68000,Dealer_Hedging,72000
2019-04-11,2330,16350100,Foreign_Investor,19313531
2019-04-11,2330,0,Foreign_Dealer_Self,0
2019-04-11,2330,10000,Investment_Trust,75000
2019-04-11,2330,631000,Dealer_self,271000
2019-04-11,2330,434000,Dealer_Hedging,72000
2019-04-12,2330,11874410,Foreign_Investor,9837463
2019-04-12,2330,0,Foreign_Dealer_Self,0
2019-04-12,2330,16000,Investment_Trust,47000
2019-04-12,2330,46000,Dealer_self,7000
2019-04-12,2330,217000,Dealer_Hedging,118000
2019-04-15,2330,14844673,Foreign_Investor,8058491
2019-04-15,2330,0,Foreign_Dealer_Self,0
2019-04-15,2330,20000,Investment_Trust,42000
2019-04-15,2330,109000,Dealer_self,204000
2019-04-15,2330,28000,Dealer_Hedging,276000
2019-04-16,2330,17627763,Foreign_Investor,13691598
2019-04-16,2330,0,Foreign_Dealer_Self,0
2019-04-16,2330,0,Investment_Trust,247000
2019-04-16,2330,127000,Dealer_self,13000
2019-04-16,2330,690000,Dealer_Hedging,263000
2019-04-17,2330,33839637,Foreign_Investor,14605582
2019-04-17,2330,0,Foreign_Dealer_Self,0
2019-04-17,2330,6000,Investment_Trust,329000
2019-04-17,2330,1505000,Dealer_self,244000
2019-04-17,2330,662000,Dealer_Hedging,528000
2019-04-18,2330,42134126,Foreign_Investor,24147502
2019-04-18,2330,0,Foreign_Dealer_Self,0
2019-04-18,2330,53000,Investment_Trust,128000
2019-04-18,2330,251000,Dealer_self,279000
2019-04-18,2330,206000,Dealer_Hedging,1086000
2019-04-19,2330,38621300,Foreign_Investor,22964928
2019-04-19,2330,0,Foreign_Dealer_Self,0
2019-04-19,2330,55000,Investment_Trust,53000
2019-04-19,2330,119000,Dealer_self,255000
2019-04-19,2330,404000,Dealer_Hedging,649000
2019-04-22,2330,20624000,Foreign_Investor,11020000
2019-04-22,2330,0,Foreign_Dealer_Self,0
2019-04-22,2330,803,Investment_Trust,251000
2019-04-22,2330,10000,Dealer_self,163000
2019-04-22,2330,60000,Dealer_Hedging,463000
2019-04-23,2330,22892090,Foreign_Investor,13085020
2019-04-23,2330,0,Foreign_Dealer_Self,0
2019-04-23,2330,103000,Investment_Trust,145000
2019-04-23,2330,122000,Dealer_self,113000
2019-04-23,2330,111000,Dealer_Hedging,51000
2019-04-24,2330,32183427,Foreign_Investor,26435334
2019-04-24,2330,0,Foreign_Dealer_Self,0
2019-04-24,2330,148000,Investment_Trust,34000
2019-04-24,2330,75000,Dealer_self,797000
2019-04-24,2330,89000,Dealer_Hedging,327000
2019-04-25,2330,32597425,Foreign_Investor,28061451
2019-04-25,2330,0,Foreign_Dealer_Self,0
2019-04-25,2330,28000,Investment_Trust,304000
2019-04-25,2330,0,Dealer_self,284000
2019-04-25,2330,29000,Dealer_Hedging,13000
2019-04-26,2330,27476527,Foreign_Investor,37172755
2019-04-26,2330,0,Foreign_Dealer_Self,0
2019-04-26,2330,10000,Investment_Trust,20000
2019-04-26,2330,1340000,Dealer_self,649000
2019-04-26,2330,500000,Dealer_Hedging,69000
2019-04-29,2330,28089783,Foreign_Investor,21703719
2019-04-29,2330,0,Foreign_Dealer_Self,0
2019-04-29,2330,35000,Investment_Trust,101000
2019-04-29,2330,347000,Dealer_self,639000
2019-04-29,2330,680000,Dealer_Hedging,43000
2019-04-30,2330,34615186,Foreign_Investor,28249014
2019-04-30,2330,0,Foreign_Dealer_Self,0
2019-04-30,2330,197000,Investment_Trust,88000
2019-04-30,2330,46000,Dealer_self,32000
2019-04-30,2330,388000,Dealer_Hedging,81000
2019-05-02,2330,21777750,Foreign_Investor,10302799
2019-05-02,2330,0,Foreign_Dealer_Self,0
2019-05-02,2330,32000,Investment_Trust,50000
2019-05-02,2330,147000,Dealer_self,885000
2019-05-02,2330,199000,Dealer_Hedging,420000
2019-05-03,2330,25185200,Foreign_Investor,13711706
2019-05-03,2330,0,Foreign_Dealer_Self,0
2019-05-03,2330,55000,Investment_Trust,45925
2019-05-03,2330,332000,Dealer_self,88000
2019-05-03,2330,75000,Dealer_Hedging,341000
2019-05-06,2330,14958536,Foreign_Investor,22528589
2019-05-06,2330,0,Foreign_Dealer_Self,0
2019-05-06,2330,235000,Investment_Trust,150000
2019-05-06,2330,1091000,Dealer_self,437000
2019-05-06,2330,146000,Dealer_Hedging,436000
2019-05-07,2330,12363929,Foreign_Investor,16305171
2019-05-07,2330,0,Foreign_Dealer_Self,0
2019-05-07,2330,830000,Investment_Trust,12044
2019-05-07,2330,868000,Dealer_self,481000
2019-05-07,2330,275000,Dealer_Hedging,274000
2019-05-08,2330,13961377,Foreign_Investor,22026155
2019-05-08,2330,0,Foreign_Dealer_Self,0
2019-05-08,2330,39000,Investment_Trust,127023
2019-05-08,2330,1571000,Dealer_self,75000
2019-05-08,2330,117000,Dealer_Hedging,198000
2019-05-09,2330,21158713,Foreign_Investor,25858678
2019-05-09,2330,0,Foreign_Dealer_Self,0
2019-05-09,2330,10000,Investment_Trust,0
2019-05-09,2330,1059000,Dealer_self,348000
2019-05-09,2330,284000,Dealer_Hedging,481000
2019-05-10,2330,10284800,Foreign_Investor,14466658
2019-05-10,2330,0,Foreign_Dealer_Self,0
2019-05-10,2330,24000,Investment_Trust,342000
2019-05-10,2330,790000,Dealer_self,103000
2019-05-10,2330,294000,Dealer_Hedging,90000
2019-05-13,2330,13858000,Foreign_Investor,18299277
2019-05-13,2330,0,Foreign_Dealer_Self,0
2019-05-13,2330,241000,Investment_Trust,18000
2019-05-13,2330,2018000,Dealer_self,65000
2019-05-13,2330,576000,Dealer_Hedging,88000
2019-05-14,2330,25393846,Foreign_Investor,32420972
2019-05-14,2330,0,Foreign_Dealer_Self,0
2019-05-14,2330,76000,Investment_Trust,144000
2019-05-14,2330,3528000,Dealer_self,201000
2019-05-14,2330,876000,Dealer_Hedging,452000
2019-05-15,2330,19750762,Foreign_Investor,31987491
2019-05-15,2330,0,Foreign_Dealer_Self,0
2019-05-15,2330,97000,Investment_Trust,26000
2019-05-15,2330,1248000,Dealer_self,157000
2019-05-15,2330,753000,Dealer_Hedging,98000
2019-05-16,2330,17000696,Foreign_Investor,26667603
2019-05-16,2330,0,Foreign_Dealer_Self,0
2019-05-16,2330,51000,Investment_Trust,0
2019-05-16,2330,377000,Dealer_self,317000
2019-05-16,2330,348000,Dealer_Hedging,276000
2019-05-17,2330,22164209,Foreign_Investor,33071982
2019-05-17,2330,0,Foreign_Dealer_Self,0
2019-05-17,2330,22000,Investment_Trust,68000
2019-05-17,2330,851000,Dealer_self,395000
2019-05-17,2330,665000,Dealer_Hedging,93000
2019-05-20,2330,24212500,Foreign_Investor,38650649
2019-05-20,2330,0,Foreign_Dealer_Self,0
2019-05-20,2330,104000,Investment_Trust,222000
2019-05-20,2330,2713000,Dealer_self,339000
2019-05-20,2330,1123000,Dealer_Hedging,59000
2019-05-21,2330,36526504,Foreign_Investor,74581295
2019-05-21,2330,0,Foreign_Dealer_Self,0
2019-05-21,2330,75000,Investment_Trust,153000
2019-05-21,2330,2886000,Dealer_self,436000
2019-05-21,2330,1796000,Dealer_Hedging,101000
2019-05-22,2330,16910000,Foreign_Investor,23413556
2019-05-22,2330,0,Foreign_Dealer_Self,0
2019-05-22,2330,288000,Investment_Trust,241000
2019-05-22,2330,735000,Dealer_self,711000
2019-05-22,2330,431000,Dealer_Hedging,1036000
2019-05-23,2330,26900226,Foreign_Investor,53786017
2019-05-23,2330,0,Foreign_Dealer_Self,0
2019-05-23,2330,34000,Investment_Trust,150000
2019-05-23,2330,596000,Dealer_self,789000
2019-05-23,2330,1878000,Dealer_Hedging,140000
2019-05-24,2330,15543318,Foreign_Investor,29827295
2019-05-24,2330,0,Foreign_Dealer_Self,0
2019-05-24,2330,61000,Investment_Trust,21000
2019-05-24,2330,299000,Dealer_self,316000
2019-05-24,2330,639000,Dealer_Hedging,892000
2019-05-27,2330,16652175,Foreign_Investor,33280923
2019-05-27,2330,0,Foreign_Dealer_Self,0
2019-05-27,2330,8000,Investment_Trust,133000
2019-05-27,2330,219000,Dealer_self,75000
2019-05-27,2330,508000,Dealer_Hedging,739000
2019-05-28,2330,85349606,Foreign_Investor,93409267
2019-05-28,2330,0,Foreign_Dealer_Self,0
2019-05-28,2330,255000,Investment_Trust,206000
2019-05-28,2330,106000,Dealer_self,182000
2019-05-28,2330,278000,Dealer_Hedging,258000
2019-05-29,2330,15690510,Foreign_Investor,25699025
2019-05-29,2330,0,Foreign_Dealer_Self,0
2019-05-29,2330,41000,Investment_Trust,385000
2019-05-29,2330,88000,Dealer_self,434000
2019-05-29,2330,633000,Dealer_Hedging,212000
2019-05-30,2330,31889268,Foreign_Investor,36923987
2019-05-30,2330,0,Foreign_Dealer_Self,0
2019-05-30,2330,0,Investment_Trust,146000
2019-05-30,2330,120000,Dealer_self,125000
2019-05-30,2330,389000,Dealer_Hedging,426000
2019-05-31,2330,31826379,Foreign_Investor,35213360
2019-05-31,2330,0,Foreign_Dealer_Self,0
2019-05-31,2330,474000,Investment_Trust,60000
2019-05-31,2330,329000,Dealer_self,757000
2019-05-31,2330,263000,Dealer_Hedging,480000
2019-06-03,2330,29478318,Foreign_Investor,23722349
2019-06-03,2330,0,Foreign_Dealer_Self,0
2019-06-03,2330,250000,Investment_Trust,100000
2019-06-03,2330,193000,Dealer_self,271000
2019-06-03,2330,328000,Dealer_Hedging,406000
2019-06-04,2330,8800570,Foreign_Investor,19880469
2019-06-04,2330,0,Foreign_Dealer_Self,0
2019-06-04,2330,241000,Investment_Trust,164000
2019-06-04,2330,342000,Dealer_self,158000
2019-06-04,2330,908000,Dealer_Hedging,74000
2019-06-05,2330,24390198,Foreign_Investor,26916655
2019-06-05,2330,0,Foreign_Dealer_Self,0
2019-06-05,2330,96000,Investment_Trust,407000
2019-06-05,2330,148000,Dealer_self,446000
2019-06-05,2330,700000,Dealer_Hedging,186000
2019-06-06,2330,14769270,Foreign_Investor,25874836
2019-06-06,2330,0,Foreign_Dealer_Self,0
2019-06-06,2330,0,Investment_Trust,288000
2019-06-06,2330,488000,Dealer_self,1383000
2019-06-06,2330,619000,Dealer_Hedging,377000
2019-06-10,2330,27978986,Foreign_Investor,17855811
2019-06-10,2330,0,Foreign_Dealer_Self,0
2019-06-10,2330,91000,Investment_Trust,60820
2019-06-10,2330,352000,Dealer_self,368000
2019-06-10,2330,573000,Dealer_Hedging,498000
2019-06-11,2330,23740360,Foreign_Investor,15650740
2019-06-11,2330,0,Foreign_Dealer_Self,0
2019-06-11,2330,228000,Investment_Trust,44000
2019-06-11,2330,462000,Dealer_self,1077000
2019-06-11,2330,319000,Dealer_Hedging,982000
2019-06-12,2330,23737430,Foreign_Investor,19095266
2019-06-12,2330,0,Foreign_Dealer_Self,0
2019-06-12,2330,87570,Investment_Trust,236000
2019-06-12,2330,440000,Dealer_self,97000
2019-06-12,2330,223000,Dealer_Hedging,610000
2019-06-13,2330,13868000,Foreign_Investor,26226808
2019-06-13,2330,0,Foreign_Dealer_Self,0
2019-06-13,2330,78352,Investment_Trust,90000
2019-06-13,2330,1229000,Dealer_self,267000
2019-06-13,2330,1264000,Dealer_Hedging,32000
2019-06-14,2330,17148847,Foreign_Investor,29226344
2019-06-14,2330,0,Foreign_Dealer_Self,0
2019-06-14,2330,0,Investment_Trust,237000
2019-06-14,2330,1797000,Dealer_self,379000
2019-06-14,2330,1068000,Dealer_Hedging,50000
2019-06-17,2330,22942092,Foreign_Investor,42595374
2019-06-17,2330,0,Foreign_Dealer_Self,0
2019-06-17,2330,38599,Investment_Trust,273000
2019-06-17,2330,1044000,Dealer_self,173000
2019-06-17,2330,1759000,Dealer_Hedging,130000
2019-06-18,2330,21163000,Foreign_Investor,23911962
2019-06-18,2330,0,Foreign_Dealer_Self,0
2019-06-18,2330,151000,Investment_Trust,19000
2019-06-18,2330,172000,Dealer_self,436000
2019-06-18,2330,316000,Dealer_Hedging,266000
2019-06-19,2330,33291825,Foreign_Investor,21476766
2019-06-19,2330,0,Foreign_Dealer_Self,0
2019-06-19,2330,820000,Investment_Trust,8000
2019-06-19,2330,5042000,Dealer_self,1017000
2019-06-19,2330,598000,Dealer_Hedging,543000
2019-06-20,2330,27219082,Foreign_Investor,24174917
2019-06-20,2330,0,Foreign_Dealer_Self,0
2019-06-20,2330,234000,Investment_Trust,6000
2019-06-20,2330,983000,Dealer_self,68000
2019-06-20,2330,486000,Dealer_Hedging,294000
2019-06-21,2330,42699743,Foreign_Investor,28603610
2019-06-21,2330,0,Foreign_Dealer_Self,0
2019-06-21,2330,249000,Investment_Trust,222000
2019-06-21,2330,623000,Dealer_self,1046000
2019-06-21,2330,1211000,Dealer_Hedging,518000
2019-06-24,2330,18462159,Foreign_Investor,27587088
2019-06-24,2330,0,Foreign_Dealer_Self,0
2019-06-24,2330,26315,Investment_Trust,2000
2019-06-24,2330,358000,Dealer_self,1771000
2019-06-24,2330,61000,Dealer_Hedging,2254000
2019-06-25,2330,14750472,Foreign_Investor,14593815
2019-06-25,2330,0,Foreign_Dealer_Self,0
2019-06-25,2330,10000,Investment_Trust,42000
2019-06-25,2330,109000,Dealer_self,791000
2019-06-25,2330,52000,Dealer_Hedging,796000
2019-06-26,2330,9788956,Foreign_Investor,23575661
2019-06-26,2330,0,Foreign_Dealer_Self,0
2019-06-26,2330,140000,Investment_Trust,17000
2019-06-26,2330,463000,Dealer_self,391000
2019-06-26,2330,366000,Dealer_Hedging,80000
2019-06-27,2330,33989841,Foreign_Investor,23126865
2019-06-27,2330,0,Foreign_Dealer_Self,0
2019-06-27,2330,471000,Investment_Trust,0
2019-06-27,2330,249000,Dealer_self,320000
2019-06-27,2330,312000,Dealer_Hedging,419000
2019-06-28,2330,19911387,Foreign_Investor,18626864
2019-06-28,2330,0,Foreign_Dealer_Self,0
2019-06-28,2330,200000,Investment_Trust,5000
2019-06-28,2330,77000,Dealer_self,92000
2019-06-28,2330,389000,Dealer_Hedging,212000
2019-07-01,2330,38230280,Foreign_Investor,23079608
2019-07-01,2330,0,Foreign_Dealer_Self,0
2019-07-01,2330,2445000,Investment_Trust,5000
2019-07-01,2330,1228000,Dealer_self,2438000
2019-07-01,2330,172000,Dealer_Hedging,1597000
2019-07-02,2330,14041058,Foreign_Investor,14406943
2019-07-02,2330,0,Foreign_Dealer_Self,0
2019-07-02,2330,967000,Investment_Trust,0
2019-07-02,2330,221000,Dealer_self,58000
2019-07-02,2330,188000,Dealer_Hedging,101000
2019-07-03,2330,9045954,Foreign_Investor,18847000
2019-07-03,2330,0,Foreign_Dealer_Self,0
2019-07-03,2330,135000,Investment_Trust,23000
2019-07-03,2330,1194000,Dealer_self,1211000
2019-07-03,2330,304000,Dealer_Hedging,74000
2019-07-04,2330,9931554,Foreign_Investor,11597625
2019-07-04,2330,0,Foreign_Dealer_Self,0
2019-07-04,2330,273000,Investment_Trust,21781
2019-07-04,2330,194000,Dealer_self,55000
2019-07-04,2330,308000,Dealer_Hedging,28000
2019-07-05,2330,14397132,Foreign_Investor,20989622
2019-07-05,2330,0,Foreign_Dealer_Self,0
2019-07-05,2330,53000,Investment_Trust,0
2019-07-05,2330,288000,Dealer_self,64000
2019-07-05,2330,361000,Dealer_Hedging,65000
2019-07-08,2330,14149657,Foreign_Investor,23907771
2019-07-08,2330,0,Foreign_Dealer_Self,0
2019-07-08,2330,51000,Investment_Trust,0
2019-07-08,2330,841000,Dealer_self,140000
2019-07-08,2330,827000,Dealer_Hedging,148000
2019-07-09,2330,7392439,Foreign_Investor,13463345
2019-07-09,2330,0,Foreign_Dealer_Self,0
2019-07-09,2330,200000,Investment_Trust,6000
2019-07-09,2330,79000,Dealer_self,119000
2019-07-09,2330,232000,Dealer_Hedging,161000
2019-07-10,2330,11506318,Foreign_Investor,12497941
2019-07-10,2330,0,Foreign_Dealer_Self,0
2019-07-10,2330,315000,Investment_Trust,22000
2019-07-10,2330,1839000,Dealer_self,183000
2019-07-10,2330,180000,Dealer_Hedging,408000
2019-07-11,2330,19654000,Foreign_Investor,10011457
2019-07-11,2330,0,Foreign_Dealer_Self,0
2019-07-11,2330,253000,Investment_Trust,16000
2019-07-11,2330,182000,Dealer_self,1339000
2019-07-11,2330,114000,Dealer_Hedging,272000
2019-07-12,2330,19966031,Foreign_Investor,10240045
2019-07-12,2330,0,Foreign_Dealer_Self,0
2019-07-12,2330,27000,Investment_Trust,10000
2019-07-12,2330,77000,Dealer_self,309000
2019-07-12,2330,147000,Dealer_Hedging,749000
2019-07-15,2330,23490609,Foreign_Investor,17727000
2019-07-15,2330,0,Foreign_Dealer_Self,0
2019-07-15,2330,112000,Investment_Trust,32000
2019-07-15,2330,211000,Dealer_self,471000
2019-07-15,2330,121000,Dealer_Hedging,210000
2019-07-16,2330,18953292,Foreign_Investor,13689135
2019-07-16,2330,0,Foreign_Dealer_Self,0
2019-07-16,2330,172000,Investment_Trust,18000
2019-07-16,2330,109000,Dealer_self,342000
2019-07-16,2330,132000,Dealer_Hedging,244000
2019-07-17,2330,20966139,Foreign_Investor,29090907
2019-07-17,2330,0,Foreign_Dealer_Self,0
2019-07-17,2330,132000,Investment_Trust,140000
2019-07-17,2330,537000,Dealer_self,444000
2019-07-17,2330,985000,Dealer_Hedging,116000
2019-07-18,2330,11352403,Foreign_Investor,15102936
2019-07-18,2330,0,Foreign_Dealer_Self,0
2019-07-18,2330,61784,Investment_Trust,0
2019-07-18,2330,697000,Dealer_self,391000
2019-07-18,2330,1362000,Dealer_Hedging,177000
2019-07-19,2330,47132477,Foreign_Investor,23114296
2019-07-19,2330,0,Foreign_Dealer_Self,0
2019-07-19,2330,738000,Investment_Trust,335000
2019-07-19,2330,453000,Dealer_self,689000
